lam	POLY1	POLY2	POLY3	POLY4	POLY5	POLY6	POLY7	POLY8	POLY9	POLY11
605	68.11195374	35.50630951	47.10135269	79.76255798	20.27555466	35.54275513	20.28802299	54.68876266	33.0980072	81.46278381
604	68.93935394	35.50013733	47.07273865	80.08558655	19.76831436	35.99916077	20.12407112	54.77269745	33.31272507	81.07737732
603	69.78082275	35.50402832	47.06822205	80.42577362	19.28202248	36.48762894	19.97254372	54.87453461	33.53743362	80.71105194
602	70.62622833	35.51372528	47.03589249	80.76583099	18.80579376	36.98662949	19.8163662	54.98550415	33.76391983	80.34402466
601	71.45182037	35.52459335	47.05342484	81.09050751	18.34835625	37.49651718	19.67356491	55.10432053	33.99375153	79.99450684
600	72.28760529	35.54428101	47.03846741	81.42281342	17.90205193	38.0293541	19.52809715	55.22938919	34.23260498	79.64678955
599	73.13418579	35.57791901	47.06835938	81.76091766	17.47891235	38.58432007	19.38554764	55.37751389	34.48977661	79.31577301
598	73.95128632	35.59477997	47.06396866	82.08380127	17.05705643	39.15366364	19.24866676	55.52822495	34.74077988	78.99639893
597	74.76287079	35.63019943	47.11079407	82.41421509	16.65762901	39.73874283	19.11366463	55.68001938	35.006073	78.7035675
596	75.57319641	35.66846085	47.12355423	82.73475647	16.27228165	40.35230255	18.98105621	55.85211563	35.27366638	78.43438721
595	76.36548615	35.71599197	47.1905365	83.06112671	15.89312077	40.9759407	18.85418892	56.03672409	35.55157852	78.18431091
594	77.14517975	35.76012421	47.20887375	83.36600494	15.52627277	41.61530304	18.72706223	56.21335983	35.83763123	77.95014954
593	77.9250412	35.81729126	47.29709244	83.71338654	15.1835947	42.27721786	18.61058998	56.42985153	36.14179611	77.79659271
592	78.66243744	35.87197113	47.32571793	84.01636505	14.83953571	42.9538269	18.48917389	56.63227844	36.43265533	77.60822296
591	79.39347076	35.94013214	47.4268074	84.34485626	14.51629448	43.65909576	18.37899208	56.84965897	36.75129318	77.51075745
590	80.10456085	36.00700378	47.48695755	84.63869476	14.19740772	44.36310959	18.26583862	57.08310699	37.0605545	77.42279816
589	80.76838684	36.08570862	47.57522202	84.95118713	13.89583397	45.08732986	18.15711784	57.32446289	37.39839554	77.35253143
588	81.4347229	36.16523743	47.69851685	85.24915314	13.6041317	45.79192352	18.05468369	57.58117294	37.72475052	77.34113312
587	82.056633	36.25111389	47.78104782	85.53414917	13.31976986	46.52331543	17.9502964	57.83960724	38.06892014	77.35387421
586	82.66291809	36.34474182	47.89596176	85.82435608	13.04532433	47.31159592	17.85146141	58.10569	38.42593384	77.41898346
585	83.2196579	36.43747711	48.01745605	86.11090851	12.78184795	48.07439041	17.75696373	58.38621902	38.77721024	77.50880432
584	83.7717514	36.54140472	48.15310669	86.40505981	12.52770615	48.88319016	17.66416931	58.68569183	39.15242767	77.6679306
583	84.279953	36.64705658	48.27932358	86.66632843	12.28436565	49.68566132	17.57210541	58.99699783	39.5317955	77.83366394
582	84.75237274	36.77404785	48.43370438	86.96048737	12.04697895	50.50888062	17.49085045	59.32301331	39.92663956	78.04759979
581	85.21068573	36.89632797	48.60190964	87.21609497	11.82936668	51.32120895	17.40794945	59.65382385	40.31887054	78.30335236
580	85.61297607	37.0260849	48.77035141	87.48741913	11.60690975	52.16157913	17.33197594	59.99538803	40.73580933	78.59909821
579	85.96255493	37.16093063	48.94332886	87.73117828	11.39730072	52.98778534	17.2503643	60.34669113	41.14567184	78.90614319
578	86.29068756	37.29703522	49.13097763	87.97638702	11.20252228	53.8263855	17.17475128	60.70634079	41.57839584	79.25254822
577	86.5801239	37.44021225	49.32362366	88.20148468	11.00537968	54.64397049	17.10451698	61.07710648	42.0069046	79.60916138
576	86.84072113	37.60656738	49.53223038	88.3600769	10.8173914	55.48506927	17.03746986	61.48114777	42.4714241	80.00059509
575	87.06301117	37.769207	49.74398804	88.55242157	10.63635921	56.3146286	16.9751091	61.87602234	42.93792725	80.39710236
574	87.27294159	37.94449997	49.98371124	88.9074707	10.4576664	57.12371063	16.91441536	62.29109192	43.40906906	80.80123138
573	87.40359497	38.11766052	50.20801544	89.10251617	10.29016781	57.92391205	16.85622787	62.70875168	43.88381958	81.19515228
572	87.51582336	38.3022728	50.46847916	89.30812836	10.12938309	58.72285843	16.79945183	63.13939667	44.38928986	81.58128357
571	87.59840393	38.50049973	50.72411346	89.4986496	9.971600533	59.48889923	16.747715	63.58816528	44.88196564	81.94181061
570	87.63795471	38.70138168	50.99242401	89.68721771	9.822967529	60.22130966	16.70024109	64.04235077	45.41104126	82.29244995
569	87.65850067	38.92676163	51.27556992	89.73389435	9.697917938	60.90936661	16.68006706	64.51287079	45.87441635	82.55840302
568	87.61123657	39.12870026	51.55964661	89.90011597	9.559833527	61.58747101	16.63191605	64.9903717	46.42657471	82.80128479
567	87.55000305	39.35932541	51.87218094	90.05095673	9.425180435	62.22820282	16.58902168	65.48139191	46.97243118	82.94876099
566	87.45711517	39.59481812	52.1798439	90.18990326	9.297420502	62.82143021	16.55277061	65.97196198	47.5275383	83.0242691
565	87.33308411	39.83880615	52.49256516	90.32926178	9.173321724	63.36955261	16.51325607	66.47689819	48.09389114	83.0255127
564	87.1840744	40.09622192	52.84138489	90.45297241	9.059929848	63.8782692	16.47634125	67.01008606	48.68385315	82.90287018
563	86.87049866	40.35960388	53.17938995	90.54163361	8.940342903	64.30949402	16.4461441	67.53074646	49.26494598	82.64692688
562	86.65676117	40.61834335	53.53239059	90.63717651	8.832071304	64.69593048	16.42236519	68.0714035	49.85668182	82.28371429
561	86.43702698	40.90041733	53.90997696	90.73970032	8.731761932	65.01730347	16.40252876	68.61759186	50.47612762	81.79142761
560	86.18009949	41.19467926	54.28430557	90.80934143	8.634222031	65.2671814	16.38213921	69.17271423	51.10525513	81.14998627
559	85.89381409	41.48984909	54.67116928	90.86100006	8.543048859	65.44978333	16.36728859	69.74433136	51.73347092	80.35572815
558	85.62366486	41.79951096	55.08576202	90.93287659	8.458237648	65.57434082	16.35978317	70.31422424	52.37805939	79.45537567
557	85.30963898	42.1177063	55.49759674	90.95318604	8.374954224	65.60694885	16.34571266	70.89083862	53.02972794	78.36144257
556	84.99717712	42.38337326	55.92988205	90.99180603	8.296708107	65.57437134	16.34423065	71.48419189	53.69583893	77.16291809
555	84.64601898	42.73104858	56.37751389	90.97891235	8.224438667	65.45352936	16.34169769	72.06794739	54.36719513	75.80252075
554	84.28857422	43.07948303	56.82662201	90.98688507	8.156004906	65.25260925	16.34503365	72.66135406	55.04496002	74.35527039
553	83.92757416	43.44406891	57.3065033	90.96747589	8.095041275	64.98712158	16.35367966	73.27464294	55.74225616	72.76665497
552	83.54823303	43.81579971	57.78275681	90.93460846	8.032507896	64.63101196	16.36283684	73.8838501	56.43835068	71.07698059
551	83.18012238	44.2154541	58.28608322	90.88716888	7.974128246	64.19976044	16.3763752	74.49394989	57.15055466	69.30760956
550	82.79242706	44.60866928	58.78110504	90.82821655	7.923089504	63.68145752	16.39669418	75.10170746	57.86520386	67.47918701
549	82.4034729	45.00920486	59.30753326	90.73921204	7.873229504	63.10962296	16.41467476	75.71753693	58.57427597	65.58236694
548	82.01694489	45.4462738	59.84606171	90.66869354	7.832065105	62.45418167	16.43945313	76.34249878	59.30194092	63.66416931
547	81.65144348	45.87732697	60.38931656	90.55106354	7.789169312	61.7315712	16.46765137	76.954216	60.02875137	61.71646118
546	81.32704163	46.32409668	60.9327507	90.41560364	7.753181458	60.94634628	16.49969292	77.55561066	60.75544357	59.77150726
545	80.92998505	46.79327011	61.50179672	90.28079987	7.722707748	60.0934639	16.53182411	78.16130829	61.49080276	57.81914139
544	80.52609253	47.2618103	62.09005737	90.1174469	7.691881657	59.19188309	16.5718174	78.7636261	62.2244339	55.89383316
543	80.13258362	47.75592804	62.67856979	89.94831085	7.668639183	58.24869156	16.61540222	79.36762238	62.9655838	54.01355743
542	79.73991394	48.26554489	63.28474808	89.78001404	7.648481369	57.26810074	16.66823769	79.96700287	63.71306229	52.20597839
541	79.33643341	48.77412415	63.88873291	89.56421661	7.633512497	56.21992874	16.71861267	80.54896545	64.4312973	50.39591217
540	78.96766663	49.31581497	64.52284241	89.34902191	7.618560791	55.16944122	16.77290344	81.12888336	65.18051147	48.69818878
539	78.59703064	49.86100006	65.16213226	89.13387299	7.612428665	54.09148788	16.83689117	81.64865112	65.90995789	47.04324722
538	78.21079254	50.41729355	65.78929901	88.86447906	7.606948376	52.95835876	16.89977074	82.21984863	66.61088562	45.43745041
537	77.86419678	50.9878273	66.45128632	88.6060791	7.608402729	51.83335114	16.96780777	82.76807404	67.31446838	43.93151855
536	77.51617432	51.58317566	67.12081146	88.32115173	7.611104012	50.70087433	17.04173279	83.27965546	68.0335083	42.51543427
535	77.19136047	52.18717575	67.80742645	88.04357147	7.622005939	49.55286026	17.12927246	83.8097229	68.74364471	41.19042206
534	76.84954071	52.80092239	68.47667694	87.72444916	7.633891106	48.41031265	17.21434021	84.29367828	69.42562103	39.90267563
533	76.54753113	53.44168091	69.17415619	87.40301514	7.6508255	47.2588768	17.30303955	84.64839172	70.11470795	38.678936
532	76.24471283	54.11431122	69.89433289	87.06768036	7.671892643	46.11304092	17.40305328	85.10919952	70.79442596	37.52421188
531	75.9444809	54.78074646	70.6098175	86.71891785	7.69923687	44.97852707	17.5039959	85.54444122	71.44943237	36.45249176
530	75.64261627	55.45684814	71.30766296	86.32349396	7.725633144	43.84619141	17.60788345	85.926651	72.0604248	35.42895508
529	75.38886261	56.15408325	72.03772736	85.94903564	7.763866901	42.74049377	17.72083664	86.33395386	72.67999268	34.49431229
528	75.13175201	56.87357712	72.75630951	85.5371933	7.803772926	41.63697815	17.8373642	86.68442535	73.27371216	33.61541748
527	74.88318634	57.60295868	73.47573853	85.12368774	7.845516682	40.64115143	17.96196365	87.01889038	73.85823059	32.81018066
526	74.68003845	58.36384201	74.22563934	84.71615601	7.897898674	39.61039352	18.09558678	87.34509277	74.4336853	32.07711792
525	74.45716858	59.11173248	74.93980408	84.25823212	7.952944279	38.5718689	18.23676491	87.62268066	74.95071411	31.37844276
524	74.26844025	59.884758	75.67842102	83.81370544	8.01156044	37.58555603	18.37704277	87.88162231	75.454422	30.76363564
523	74.07748413	60.66553497	76.39083099	83.41906738	8.078660011	36.61499786	18.52569008	88.10431671	75.9315567	30.19468117
522	73.91030121	61.45993423	77.11747742	82.96633148	8.147694588	35.676651	18.68380356	88.28993225	76.37910461	29.67593765
521	73.78004456	62.27259064	77.85240936	82.48035431	8.226576805	34.76079178	18.84841537	88.46709442	76.80376434	29.21970558
520	73.6577301	63.12016296	78.58180237	81.99042511	8.311658859	33.88549805	19.02432823	88.61805725	77.19908905	28.81933784
519	73.53530884	63.94380951	79.28275299	81.46362305	8.400816917	33.02904129	19.20426941	88.72374725	77.56744385	28.4684124
518	73.4559021	64.80295563	80.00101471	80.95127106	8.496494293	32.21501541	19.39581871	88.80409241	77.90884399	28.17251968
517	73.36888885	65.65113068	80.6958847	80.40672302	8.601020813	31.4249897	19.59031296	88.84548187	78.20294189	27.92071724
516	73.31277466	66.51012421	81.37171936	79.84699249	8.711546898	30.65764618	19.7926445	88.85508728	78.46820068	27.72282982
515	73.27858734	67.38592529	82.05023193	79.29997253	8.828843117	29.93445396	20.00428963	88.83996582	78.6958847	27.58233261
514	73.2791748	68.28288269	82.73111725	78.75667572	8.955776215	29.23480034	20.23257065	88.81843567	78.92246246	27.49807167
513	73.26222992	69.15616608	83.36203003	78.16731262	9.086572647	28.56148529	20.46717644	88.7253418	79.09055328	27.45947838
512	73.2963562	70.05580139	84.02703094	77.60083771	9.233453751	27.91226578	20.71254921	88.64202881	79.21709442	27.47554398
511	73.3298645	70.94191742	84.50708771	77.01238251	9.385362625	27.29385567	20.96202087	88.5213623	79.3201828	27.54891586
510	73.39927673	71.84566498	85.10947418	76.43106079	9.545084953	26.70913124	21.19521523	88.3795166	79.40149689	27.68496513
509	73.47521973	72.73691559	85.68308258	75.82312012	9.716962814	26.14155769	21.47411156	88.20254517	79.43090057	27.87080956
508	73.58138275	73.65080261	86.25442505	75.22823334	9.898445129	25.60956192	21.76301003	88.01461792	79.44195557	28.12946129
507	73.69552612	74.52297974	86.78301239	74.61683655	10.08572102	25.10116768	22.05469513	87.79586792	79.41474152	28.44402504
506	73.82925415	75.40977478	87.28568268	74.00341034	10.29362011	24.61191177	22.36944199	87.54319	79.35565948	28.82872581
505	73.99906921	76.26915741	87.759758	73.39189911	10.49077415	24.15598488	22.69371796	87.28755951	79.26594543	29.27932739
504	74.18985748	77.13217926	88.23358917	72.78209686	10.7188549	23.72359085	23.02775383	87.02184296	79.15039825	29.8092308
503	74.3956604	77.98631287	88.67076874	72.1635437	10.96111202	23.31586647	23.38038063	86.71968842	79.00584412	30.41409302
502	74.61743164	78.8154068	89.06667328	71.54570007	11.21526623	22.9264698	23.74293327	86.4276886	78.83630371	31.0970192
501	74.8687439	79.63231659	89.45248413	70.93058777	11.47956371	22.56331253	24.12773132	86.11878967	78.64979553	31.86548615
500	75.14245605	80.42064667	89.79864502	70.31053925	11.7679987	22.22277451	24.52682495	85.78331757	78.43502045	32.73645782
499	75.41304779	81.17921448	90.11477661	69.68384552	12.06428146	21.90961647	24.93302917	85.44378662	78.19098663	33.68229675
498	75.71273041	81.91942596	90.412117	69.06835938	12.38401222	21.61293221	25.36123466	85.09703064	77.92066956	34.74103928
497	76.03320313	82.62962341	90.65773773	68.4469223	12.71680927	21.33661079	25.80265045	84.73641205	77.64032745	35.89261627
496	76.36164856	83.1791153	90.88276672	67.82087708	13.07205296	21.08387566	26.27054977	84.38182831	77.34068298	37.15486145
495	76.71749878	83.82611847	91.08375549	67.22255707	13.4437561	20.85232162	26.75067139	84.02803802	77.02461243	38.53142548
494	77.07032013	84.41387177	91.24424744	66.59990692	13.8353672	20.66671371	27.24192047	83.63305664	76.68436432	40.01507187
493	77.44155884	84.97657776	91.37140656	65.99313354	14.25177288	20.47675323	27.76892471	83.28572845	76.34150696	41.56784821
492	77.82065582	85.50241852	91.48544312	65.39376068	14.69416904	20.30390739	28.31217003	82.91576385	75.98167419	43.28705597
491	78.22024536	85.98175812	91.5663681	64.80653381	15.15403557	20.15465736	28.87849426	82.68535614	75.62625885	45.10351563
490	78.63665009	86.4234314	91.62568665	64.20280457	15.65118027	20.02950287	29.47280693	82.32843018	75.24957275	47.07920837
489	79.04286194	86.81867981	91.63342285	63.61772919	16.16583824	19.91719246	30.08924675	81.99420166	74.87566376	49.13439941
488	79.43647766	87.13980103	91.63523865	63.0278511	16.71052361	19.82799339	30.72930908	81.64393616	74.48174286	51.27553177
487	79.82758331	87.40556335	91.58460236	62.42793655	17.28436279	19.7537384	31.3805275	81.28601837	74.08693695	53.5152626
486	80.22422791	87.64787292	91.53096771	61.87133026	17.88783836	19.70758247	32.07775879	80.95875549	73.69628143	55.8141098
485	80.60413361	87.82492065	91.45109558	61.31347275	18.52700806	19.68252182	32.80056	80.66397858	73.32209015	58.16250992
484	80.96031952	87.94811249	91.33455658	60.741539	19.19907188	19.67691994	33.53913879	80.34698486	72.91918945	60.54006195
483	81.29995728	88.02690125	91.21923065	60.2027359	19.89809799	19.69120979	34.31447601	80.06452942	72.54064941	62.89043427
482	81.6200943	88.05812073	91.08822632	59.66812897	20.62489319	19.73807144	35.12287903	79.79772949	72.17141724	65.22640991
481	81.89780426	88.01444244	90.9189682	59.12714005	21.38546181	19.79835701	35.96652603	79.54421234	71.78151703	67.48273468
480	82.129776	87.91997528	90.71599579	58.61177444	22.18532753	19.8812027	36.82368851	79.29531097	71.41400909	69.61490631
479	82.32123566	87.79706573	90.53209686	58.10028839	23.03585052	19.98911476	37.72524643	79.0743103	71.0629425	71.6314621
478	82.4556427	87.60977173	90.32417297	57.59937668	23.91895866	20.12862206	38.66596985	78.86011505	70.71083069	73.47402191
477	82.53035736	87.37471008	90.08547974	57.10119629	24.85082436	20.2930336	39.63637543	78.67267609	70.37523651	75.13320923
476	82.5707016	87.10548401	89.88588715	56.64058304	25.80491829	20.49023438	40.6408577	78.51902008	70.06742096	76.5851593
475	82.48104095	86.76740265	89.6279068	56.15583801	26.79927635	20.70530891	41.61070633	78.34234619	69.73325348	77.78253937
474	82.35964203	86.42170715	89.39665985	55.70225525	27.85032082	20.9332962	42.70662308	78.22943878	69.45522308	78.8065033
473	82.12651062	86.0054245	89.13551331	55.25111389	28.91388893	21.21494102	43.80977631	78.12294006	69.15897369	79.5664444
472	81.79879761	85.56834412	88.87796021	54.82043457	30.01533699	21.52947998	44.95701599	78.03081512	68.90009308	80.1181488
471	81.37801361	85.08705139	88.62251282	54.3924675	31.16036987	21.88424873	46.15037537	77.96512604	68.65059662	80.47787476
470	80.86584473	84.57235718	88.3667984	53.98185349	32.32127762	22.27478409	47.38150406	77.91770172	68.4055481	80.66632843
469	80.23093414	84.02883148	88.0957489	53.58537292	33.53019714	22.70901299	48.63971329	77.89604187	68.20861053	80.70123291
468	79.50008392	83.4726944	87.84679413	53.19713974	34.75849533	23.18739891	49.94547653	77.89201355	68.01596069	80.62654877
467	78.6447525	82.98673248	87.58768463	52.81345749	36.00865173	23.71209717	51.28829956	77.90518951	67.83769226	80.452034
466	77.70256042	82.38742065	87.34780884	52.46210861	37.28429413	24.28635216	52.67762375	77.95724487	67.69801331	80.23897552
465	76.61978912	81.74594116	87.102211	52.09820938	38.57090378	24.92813301	54.10786819	78.01672363	67.56455231	79.97615051
464	75.46073151	81.11742401	86.86084747	51.76318741	39.85313034	25.60137558	55.545681	78.08154297	67.45180511	79.7095108
463	74.18172455	80.46279907	86.63513947	51.44828415	41.15198135	26.35910416	57.03105164	78.20406342	67.3722229	79.46399689
462	72.8203125	79.79766083	86.40138245	51.12874985	42.37659836	27.16905212	58.54224396	78.31446075	67.31486511	79.23218536
461	71.35978699	79.11994934	86.2015152	50.84536743	43.65871429	28.05294991	60.08087921	78.46878815	67.28572845	79.05641174
460	69.83982086	78.45206451	86.00363159	50.57094193	44.91543579	29.0117569	61.63505936	78.63465881	67.27453613	78.9477005
459	68.2490921	77.79901123	85.82772827	50.30926895	46.16418076	30.04882622	63.22480011	78.82470703	67.3010025	78.91703033
458	66.59165192	77.12880707	85.78412628	50.05696487	47.38324738	31.18084145	64.81799316	79.0304718	67.34091949	78.94189453
457	64.88104248	76.4883194	85.62423706	49.82592392	48.56529617	32.38751984	66.41524506	79.23925781	67.41988373	79.02246094
456	63.15078735	75.84159851	85.49180603	49.60400391	49.71282959	33.68683243	68.01364899	79.49255371	67.51530457	79.20108795
455	61.36035919	75.19013214	85.3456955	49.39893341	50.83436203	35.10256577	69.61463928	79.72587585	67.63726807	79.42253876
454	59.57696533	74.56299591	85.23852539	49.22307587	51.89392471	36.61491776	71.2180481	79.98765564	67.7857666	79.70901489
453	57.78113556	73.94217682	85.111763	49.03456116	52.90407562	38.21369553	72.78102875	80.24139404	67.94391632	80.02088928
452	56.00458527	73.34967041	85.03656006	48.88057709	53.87580872	39.93949509	74.3443985	80.53200531	68.15097809	80.39211273
451	54.2341423	72.77667236	84.99022675	48.7530899	54.80437851	41.77609253	75.8804245	80.84031677	68.3815155	80.78701019
450	52.50642395	72.22497559	84.92629242	48.63153458	55.667202	43.7117157	77.36834717	81.12664795	68.63358307	81.19881439
449	50.77572632	71.68617249	84.90422821	48.52312851	56.46371078	45.75754547	78.80205536	81.42271423	68.9233017	81.59017181
448	49.12264633	71.18930054	84.90531158	48.44296265	57.22710037	47.81054306	80.20332336	81.73792267	69.23619843	81.97911072
447	47.47727966	70.6909256	84.88479614	48.36988831	57.92778778	50.03378296	81.55235291	82.04480743	69.55765533	82.32884216
446	45.89367676	70.23334503	84.91442108	48.32870865	58.58770752	52.32409668	82.82518005	82.3565979	69.91613007	82.62695313
445	44.39505768	69.79241943	84.93841553	48.30057144	59.18533325	54.65435791	84.00177002	82.66725922	70.28660583	82.87537384
444	42.98233795	69.3952179	84.98841095	48.28607559	59.73183441	56.99438477	85.12246704	82.95090485	70.69008636	83.02986908
443	41.56321716	69.00450897	85.04912567	48.29456329	60.23827744	59.34170532	86.1558609	83.24640656	71.09462738	83.1207428
442	40.221241	68.66896057	85.13580322	48.31833267	60.69896698	61.63299179	87.06568909	83.53026581	71.54325867	83.11282349
441	38.95267105	68.36035919	85.25146484	48.37563705	61.12024307	63.84054947	87.8081665	83.79127502	72.00485229	83.05318451
440	37.75557327	68.05734253	85.32995605	48.44980621	61.49185181	65.87943268	88.48358154	84.03820801	72.44718933	82.87011719
439	36.61876297	67.81373596	85.46290588	48.53904724	61.84511185	67.76978302	89.20211792	84.27338409	72.93397522	82.64041901
438	35.54776764	67.60120392	85.58228302	48.65250778	62.15738678	69.44226074	89.73951721	84.48104858	73.4099884	82.33107758
437	34.56079483	67.41298676	85.72457886	48.7737999	62.43737793	70.84079742	90.14014435	84.63619232	73.88683319	81.95414734
436	33.62966919	67.27693939	85.89664459	48.93707275	62.71955872	71.99268341	90.34484863	84.81491089	74.38990784	81.56386566
435	32.76330948	67.16957092	86.0477066	49.12520218	62.95316696	72.83865356	90.47949219	84.94934082	74.88430023	81.12971497
434	31.96117592	67.0872345	86.21921539	49.31511688	63.17399216	73.36112976	90.52622223	85.0403595	75.35927582	80.68373871
433	31.21964073	67.05473328	86.38805389	49.54421234	63.40142441	73.59190369	90.64751434	85.11312103	75.82104492	80.24195862
432	30.54531479	67.05525208	86.57692719	49.80516052	63.60300064	73.51783752	90.41842651	85.1521759	76.29251099	79.83708191
431	29.93543816	67.08985901	86.76265717	50.07441711	63.80103302	73.17402649	90.15081787	85.15731049	76.72473145	79.4563446
430	29.37464142	67.16611481	86.93588257	50.37520981	63.97683716	72.5604248	89.97253418	85.12104797	77.13382721	79.12068939
429	28.88379478	67.28579712	87.14096832	50.70624542	64.14620972	71.77331543	89.578125	85.04671478	77.52741241	78.84078217
428	28.44015884	67.44056702	87.23091888	51.06026459	64.30877686	70.77949524	89.0260849	84.9575882	77.87284851	78.62631989
427	28.05396652	67.62284851	87.50646973	51.45433426	64.45883179	69.65207672	88.57883453	84.82180023	78.20085144	78.50836182
426	27.72525215	67.85968018	87.67856598	51.85772705	64.59399414	68.41481781	87.96218109	84.64012146	78.4668808	78.42642212
425	27.44768524	68.12259674	87.83610535	52.29472351	64.70828247	67.1193924	87.30587769	84.4331131	78.68375397	78.44587708
424	27.20858765	68.42177582	87.91046143	52.7484436	64.81264496	65.77264404	86.58802795	84.18071747	78.85235596	78.49525452
423	27.04154587	68.78536224	88.18636322	53.26823425	64.91864014	64.43558502	85.85919952	83.91938019	78.97846985	78.67205048
422	26.92368317	69.17631531	88.33201599	53.80685806	65.00913239	63.10925293	85.07143402	83.6174469	79.04454041	78.87659454
421	26.85791779	69.57946777	88.36632538	54.36488342	65.06250763	61.8487587	84.27009583	83.29605103	79.02758026	79.12205505
420	26.83540916	70.04660034	88.59153748	54.96873856	65.08621979	60.6385231	83.45199585	82.94754028	78.96157837	79.4079895
419	26.87885475	70.5435791	88.69902802	55.60006332	65.10129547	59.52206421	82.61591339	82.58364868	78.82312775	79.71040344
418	26.96742439	71.07102966	88.70388794	56.27080917	65.09560394	58.49265289	81.79746246	82.19007111	78.63004303	80.03408813
417	27.11373329	71.62075043	88.75338745	56.9683075	65.06191254	57.58288956	80.97875977	81.77682495	78.35723114	80.31400299
416	27.31241226	72.20301819	88.93777466	57.69783783	64.98403931	56.76234436	80.11011505	81.35545349	77.99085236	80.55760956
415	27.56417465	72.80722046	88.99461365	58.46917725	64.90381622	56.06843948	79.3119812	80.94578552	77.57041931	80.8024292
414	27.88125038	73.43064117	88.90829468	59.27789688	64.76134491	55.4915123	78.48069763	80.50180054	77.06735992	80.9420929
413	28.23758125	74.08180237	88.88017273	60.10657501	64.61714172	55.06923294	77.71643066	80.06587982	76.5041275	81.03723907
412	28.65779495	74.7297287	88.84523773	60.99295044	64.44676971	54.75974655	76.94937897	79.62552643	75.8707428	81.03843689
411	29.13771248	75.38645172	88.95414734	61.88789749	64.23504639	54.57234955	76.20090485	79.20737457	75.16051483	80.93843842
410	29.67347145	76.05318451	88.91307068	62.82210922	64.03564453	54.55655289	75.49446869	78.78764343	74.41470337	80.80725861
409	30.2603817	76.72409058	88.75966644	63.78654099	63.80053329	54.6630249	74.83831787	78.39859009	73.6200943	80.57266235
408	30.90558052	77.36090088	88.63346863	64.78669739	63.56628036	54.90758896	74.18817902	77.9994278	72.75811768	80.2752533
407	31.59795761	77.98126984	88.56661987	65.82868958	63.30591965	55.29372787	73.57933807	77.6410675	71.87559509	79.94181824
406	32.32821655	78.54506683	88.52416992	66.88296509	63.03495026	55.81207275	73.00865173	77.27639008	70.90843201	79.56642151
405	33.12871933	79.12531281	88.41851044	67.98535156	62.78955841	56.52144623	72.49315643	76.95517731	69.95054626	79.18503571
404	33.95374298	79.63933563	88.26358032	69.11962891	62.54285049	57.34773254	72.01455688	76.65683746	68.94010925	78.788414
403	34.78020859	80.04466248	87.96963501	70.25502014	62.26480103	58.29444122	71.55576324	76.37395477	67.90211487	78.39707947
402	35.6386261	80.42595673	87.83976746	71.40765381	62.02032471	59.42234421	71.15537262	76.13525391	66.8595047	78.05509949
401	36.4949379	80.71845245	87.71292877	72.61296844	61.80898666	60.68591309	70.80744934	75.93644714	65.80975342	77.75434113
400	37.32904053	80.91439819	87.50395203	73.78786469	61.5894928	62.07107162	70.48451996	75.74672699	64.73330688	77.49492645
399	38.13056183	81.03450775	87.30786133	74.99339294	61.42237091	63.61616898	70.2339325	75.60546112	63.70155334	77.32110596
398	38.87505341	81.02996063	87.11019897	76.20876312	61.28014374	65.26226807	70.03210449	75.51309967	62.64413452	77.21259308
397	39.51664352	80.88388062	86.79779816	77.37277985	61.13928604	66.97013092	69.85119629	75.44671631	61.61384583	77.12995148
396	40.06445313	80.62312317	86.64087677	78.5590744	61.04287338	68.78730011	69.74131775	75.39943695	60.5800705	77.10284424
395	40.49530411	80.24881744	86.44892883	79.72463226	60.97847748	70.67858124	69.66223145	75.4034729	59.57860184	77.14373016
394	40.79281998	79.74236298	86.24447632	80.87982178	60.96328354	72.56929016	69.66290283	75.46987915	58.62630463	77.20989227
393	40.9149704	79.08224487	86.0171051	81.98919678	60.97286987	74.45274353	69.68849182	75.53175354	57.6672554	77.28202057
392	40.87874222	78.32674408	85.79782104	83.08843994	61.01035309	76.28864288	69.77613068	75.65151215	56.75456619	77.33582306
391	40.69689941	77.42446136	85.62438965	84.12463379	61.09591293	78.07559204	69.90908051	75.83564758	55.89448166	77.35429382
390	40.31840515	76.37937164	85.31885529	85.09738159	61.17447662	79.65286255	70.07411957	75.99217987	55.0374527	77.31959534
389	39.78730011	75.2297821	85.22231293	85.99926758	61.29559326	81.06798553	70.28133392	76.18004608	54.23715591	77.20556641
388	39.11830902	73.95565796	85.03593445	86.84699249	61.43994141	82.27586365	70.5670929	76.4185257	53.46363831	77.0218277
387	38.31941986	72.62767029	84.88555145	87.62608337	61.627285	83.24256897	70.87586212	76.65703583	52.74364471	76.7276535
386	37.42560577	71.21614075	84.73252106	88.33773804	61.80223846	83.96364594	71.24410248	76.95703888	52.09505081	76.34859467
385	36.43798828	69.70496368	84.60292053	88.93897247	61.97580719	84.38759613	71.6647644	77.22084808	51.46979141	75.83086395
384	35.41040802	68.15715027	84.47987366	89.46649933	62.1592598	84.55703735	72.13402557	77.5287323	50.89723587	75.25137329
383	34.34093857	66.55292511	84.37626648	89.88887024	62.33123016	84.45487976	72.63771057	77.81147766	50.39128494	74.57984924
382	33.28255844	64.92802429	84.25837708	90.1213913	62.4699707	84.13866425	73.16195679	78.09477997	49.92275238	73.81812286
381	32.22801208	63.27764511	84.20578003	90.35934448	62.59075928	83.60176849	73.73685455	78.39250183	49.52207565	73.03050232
