lam	RPoly1	RPoly2	RPoly3	RPoly4	RPoly5	RPoly6	RPoly7	RPoly8	RPoly9	RPoly11
605	12.78376579	59.32307053	50.28248978	19.99099541	70.55671692	58.4642334	79.86647034	45.00550842	63.88763809	13.36401176
604	12.48823643	59.19034576	50.28097153	19.65578461	71.06806946	57.92180252	80.00806427	44.78939438	63.66404724	13.67043686
603	12.22045231	59.04834747	50.27678299	19.32003593	71.56745148	57.3632164	80.14031982	44.57870102	63.43195343	13.96936703
602	11.98442364	58.91040039	50.26781845	18.99271965	72.05809784	56.79519272	80.27547455	44.39464951	63.21886826	14.26028156
601	11.77898598	58.76059341	50.2531929	18.66465187	72.52603912	56.21305847	80.41378784	44.12763596	62.96612549	14.52584743
600	11.58236027	58.59233093	50.2198143	18.32406235	72.97202301	55.5937233	80.52944946	43.909729	62.75632858	14.78678417
599	11.41775417	58.43735886	50.1945076	17.99851418	73.43107605	54.97328186	80.66577148	43.65356064	62.47356415	15.01786613
598	11.26803875	58.26263046	50.15219498	17.66694641	73.84593201	54.32574463	80.78114319	43.36740875	62.2356987	15.22618389
597	11.14185524	58.08763885	50.10802841	17.3439827	74.26029968	53.66806793	80.90402222	43.10685349	61.98239899	15.40748787
596	11.02462387	57.8993721	50.04750061	17.01608086	74.65653992	52.99560165	81.02135468	42.811409	61.69712448	15.5705328
595	10.92417336	57.71205139	49.98905945	16.69393349	75.05181122	52.30170441	81.13527679	42.50497055	61.40997314	15.69087696
594	10.84690189	57.50969696	49.91677094	16.36969566	75.4185791	51.58761978	81.23934937	42.19278336	61.11740875	15.78133202
593	10.77399445	57.29661179	49.83794022	16.05621338	75.78147125	50.87555695	81.34333801	41.86706543	60.81317139	15.85093403
592	10.71042728	57.08167648	49.75589371	15.73900223	76.12769318	50.12939072	81.45497131	41.52232742	60.51167679	15.88773632
591	10.65907955	56.85937881	49.66397858	15.43904972	76.46649933	49.37234497	81.55014801	41.16074371	60.18413544	15.87972355
590	10.6114006	56.61398697	49.56196976	15.12887287	76.77519226	48.60263824	81.6410141	40.80113602	59.85089493	15.84071064
589	10.58901691	56.38127899	49.45422745	14.81989288	77.10041046	47.82432938	81.74515533	40.4274559	59.52642441	15.76759624
588	10.56727219	56.12937546	49.33104706	14.51469612	77.39701843	47.03374863	81.831604	40.03704453	59.18522263	15.65511036
587	10.55263424	55.86324692	49.19686127	14.21528721	77.67753601	46.23039627	81.90959167	39.63960266	58.81716537	15.5204792
586	10.56659794	55.59685898	49.06455994	13.91945553	77.9606781	45.41690063	81.99710846	39.22475815	58.4547081	15.33192062
585	10.58670902	55.3208847	48.91709137	13.63519192	78.22727203	44.59628677	82.08045197	38.79447937	58.08863449	15.1086092
584	10.62855911	55.02815247	48.76152039	13.34023285	78.48027802	43.81019974	82.14783478	38.3509903	57.70326996	14.85743809
583	10.68770313	54.73109436	48.59791183	13.06554317	78.72575378	42.97242355	82.22599792	37.8970108	57.31316757	14.57016945
582	10.76406288	54.41743469	48.41579819	12.78466702	78.94953156	42.13603973	82.28382874	37.42763138	56.90273666	14.25227451
581	10.86069202	54.09909058	48.23514938	12.51087952	79.18777466	41.30965424	82.35373688	36.94919968	56.48115921	13.91016674
580	10.97424793	53.77832413	48.03885269	12.25121403	79.4029541	40.4790802	82.4225769	36.45890427	56.06472015	13.53924274
579	11.11206055	53.43997192	47.83986282	11.9934082	79.61566162	39.64509201	82.48292542	35.95354843	55.63373947	13.15123081
578	11.28185654	53.09501648	47.62802505	11.73940086	79.82006836	38.83019257	82.53577423	35.4417305	55.18353271	12.75439262
577	11.47490788	52.72576904	47.39631653	11.49457359	79.99971008	38.01702881	82.58659363	34.91427612	54.72596741	12.34717369
576	11.68874264	52.35821533	47.15563583	11.25288105	80.17660522	37.20929337	82.63531494	34.36751938	54.24785233	11.93076324
575	11.9304142	51.96569443	46.90420532	11.03158283	80.34705353	36.43519592	82.67350769	33.80990982	53.75901413	11.53143787
574	12.19139004	51.57730484	46.65323639	10.81202412	80.50650024	35.67159653	82.71385956	33.24689484	53.26928711	11.14003658
573	12.49058342	51.16886139	46.37152863	10.58797455	80.6635437	34.93143082	82.74164581	32.6618576	52.75699997	10.7800045
572	12.79705334	50.75124359	46.09900284	10.37961292	80.82689667	34.22345352	82.78189087	32.07855606	52.23418045	10.44784164
571	13.1285162	50.31603622	45.80713654	10.18366051	80.96911621	33.54637146	82.8121109	31.47779083	51.7118187	10.14801502
570	13.47761345	49.88460922	45.51144028	9.994415283	81.12413025	32.91611481	82.86235809	30.90378761	51.18375015	9.922163963
569	13.84463692	49.40950394	45.18833923	9.801901817	81.2133255	32.30114365	82.85002136	30.31833076	50.66562653	9.768314362
568	14.22755432	48.93189621	44.85887146	9.624173164	81.3297348	31.74013519	82.86067963	29.68198013	50.09177399	9.663582802
567	14.62277126	48.43929291	44.51104736	9.460684776	81.44374084	31.24675941	82.88295746	29.04309082	49.50487137	9.649348259
566	15.03009319	47.95151901	44.16688919	9.302775383	81.54138947	30.78829193	82.88626862	28.40015602	48.91218948	9.723623276
565	15.43668365	47.44421005	43.84260941	9.161327362	81.64094543	30.3859272	82.90429688	27.73899841	48.30683517	9.914321899
564	15.84767151	46.9242363	43.46170044	9.033452988	81.74494934	30.04115868	82.90719604	27.09333229	47.69219971	10.21286869
563	16.27780914	46.38696671	43.07813263	8.909768105	81.82236481	29.74921417	82.90595245	26.41404915	47.05649185	10.63803768
562	16.70306015	45.83708191	42.67736816	8.796191216	81.90124512	29.51860237	82.90618896	25.76244545	46.42346573	11.1796627
561	17.13809967	45.28009796	42.27869797	8.704596519	81.97674561	29.36232376	82.90065765	25.08452415	45.76748276	11.87319183
560	17.56946754	44.70365143	41.85264587	8.608645439	82.05384827	29.26708412	82.9034729	24.40758896	45.10398865	12.71088791
559	18.00328064	44.12041473	41.4162674	8.533807755	82.11054993	29.2460289	82.88254547	23.7319355	44.42497635	13.68624687
558	18.43746758	43.52058029	40.97850037	8.468317986	82.16291809	29.29458809	82.87023163	23.06178856	43.74477005	14.78696537
557	18.86943626	42.93168259	40.50543594	8.413736343	82.21749878	29.41760635	82.84740448	22.36645889	43.03395081	16.02681541
556	19.28181839	42.29852676	40.0391922	8.37169075	82.26558685	29.60499763	82.82859039	21.68537331	42.36606216	17.38858414
555	19.70597076	41.65631485	39.56102371	8.34673214	82.2990799	29.87662697	82.80579376	21.03236198	41.63281631	18.86982155
554	20.11145782	40.99354172	39.04970551	8.327252388	82.33008575	30.2108326	82.77311707	20.34519196	40.90143204	20.4460907
553	20.51365089	40.32140732	38.54930496	8.322390556	82.36162567	30.59973145	82.73893738	19.67884445	40.1531105	22.09596634
552	20.90642166	39.62985992	38.01734543	8.328950882	82.38461304	31.08168983	82.69447327	19.00656509	39.39958191	23.82875061
551	21.27572441	38.91706085	37.48324966	8.355312347	82.41759491	31.6400013	82.67225647	18.34132195	38.63473511	25.6318512
550	21.64032936	38.20057297	36.93913269	8.387095451	82.4193573	32.25251007	82.61619568	17.69192123	37.86727524	27.45046043
549	21.99454117	37.47249603	36.37566376	8.438822746	82.42377472	32.93267059	82.56732178	17.04486847	37.08154297	29.30605888
548	22.34165192	36.72641373	35.80044556	8.499204636	82.42307281	33.68621445	82.51190948	16.4052639	36.29084778	31.14596748
547	22.66962624	35.96601868	35.20899963	8.576177597	82.41186523	34.48157883	82.44586182	15.77276707	35.49386597	32.99552917
546	22.97607803	35.19908905	34.61764526	8.670719147	82.38294983	35.32202911	82.37997437	15.16427803	34.69333267	34.8237915
545	23.26248169	34.41219711	33.98980713	8.776856422	82.3454895	36.23347855	82.3004303	14.58309937	33.8747406	36.63482666
544	23.55141449	33.61369705	33.36672211	8.897525787	82.32187653	37.18106461	82.21696472	14.00906754	33.05886841	38.40083313
543	23.82396507	32.8182869	32.73983765	9.031888008	82.30964661	38.16300583	82.16042328	13.44659042	32.25823212	40.11902237
542	24.07269287	31.99754333	32.10018921	9.180540085	82.2816391	39.18252563	82.06757355	12.90396595	31.44294548	41.76807022
541	24.30744553	31.16748428	31.44405937	9.34600544	82.24308014	40.23958969	81.98483276	12.38129807	30.62068558	43.34768677
540	24.52465057	30.33485413	30.78528976	9.529618263	82.20504761	41.31971359	81.89997101	11.87980175	29.83580589	44.87881088
539	24.72132111	29.52220154	30.11179924	9.729180336	82.1522522	42.39796829	81.80155945	11.40207005	29.01931	46.34076309
538	24.90461159	28.66716576	29.44948387	9.940736771	82.09610748	43.48649597	81.70110321	10.94954109	28.20776367	47.74050522
537	25.07218361	27.8176651	28.76251411	10.17970085	82.03793335	44.6019783	81.59941864	10.52122116	27.41156006	49.06589508
536	25.21253395	26.95413208	28.06348038	10.41105556	81.95917511	45.71949005	81.47490692	10.12674141	26.60688972	50.30924225
535	25.3430481	26.08194351	27.34783363	10.66662025	81.87615204	46.84124374	81.354599	9.75049305	25.81004715	51.49061966
534	25.45484924	25.22251892	26.63455391	10.9475975	81.79464722	47.96341705	81.23523712	9.39415741	25.0219841	52.60393906
533	25.54118729	24.34504318	25.91231346	11.24371243	81.69420624	49.08448792	81.08853912	9.068020821	24.23992348	53.64905167
532	25.62408447	23.47950935	25.18516922	11.55150795	81.60984039	50.21270752	80.97188568	8.766501427	23.46949387	54.63448715
531	25.68050194	22.61187553	24.45061684	11.88117409	81.50239563	51.3029213	80.81813812	8.49546051	22.7115345	55.54396057
530	25.71356392	21.75939369	23.72076988	12.22418785	81.40003967	52.39813232	80.6774826	8.252966881	21.96979141	56.39489746
529	25.73232269	20.92125893	22.97925186	12.57967854	81.28557587	53.4655571	80.53141022	8.033119202	21.26076508	57.17948914
528	25.73103714	20.07382774	22.24459648	12.95218658	81.16313934	54.51079559	80.36953735	7.84612751	20.54559517	57.895298
527	25.71464157	19.24187469	21.50748062	13.33709335	81.03632355	55.53180313	80.19837952	7.679894924	19.86075592	58.55274963
526	25.67856979	18.4243145	20.79279137	13.73877811	80.8979187	56.53669357	80.03009796	7.539678097	19.18507004	59.15139771
525	25.62669373	17.6185379	20.05402184	14.16168213	80.74951172	57.51786041	79.85048676	7.423747063	18.53702354	59.69322586
524	25.55389595	16.83465004	19.32500458	14.59143639	80.6006546	58.465065	79.65579987	7.335971832	17.90795517	60.17443848
523	25.46600533	16.075634	18.60296059	15.03700829	80.43231201	59.3760643	79.46109772	7.277049065	17.31252861	60.54765701
522	25.36224174	15.33523941	17.88111687	15.47952366	80.26597595	60.27994537	79.2611618	7.239898205	16.73347092	60.92908859
521	25.24066353	14.63342667	17.17089844	15.95141125	80.08795929	61.09218216	79.05391693	7.222281933	16.19035149	61.25022125
520	25.09746361	13.94875431	16.47027206	16.42616653	79.87519073	61.92172623	78.81269836	7.225263119	15.67590046	61.50811386
519	24.94101143	13.302351	15.77618313	16.92150307	79.67403412	62.71671295	78.5798111	7.268371105	15.18418121	61.72452164
518	24.77409744	12.68919086	15.10133839	17.42367935	79.4587326	63.49343872	78.33267212	7.322067738	14.75446892	61.88596725
517	24.59391975	12.11226654	14.45664883	17.93543434	79.23838043	64.23748016	78.09354401	7.402346611	14.33767033	61.99970627
516	24.39840698	11.57562351	13.80915356	18.4588604	78.99643707	64.9510498	77.82809448	7.510922432	13.95471001	62.05939865
515	24.19279671	11.08714199	13.17950535	18.9935112	78.7432785	65.63473511	77.54788971	7.632717609	13.6224556	62.0618248
514	23.97062111	10.63390446	12.57443047	19.53852844	78.47832489	66.29143524	77.26759338	7.784362316	13.3249445	62.0230484
513	23.73719788	10.23874664	11.98433971	20.08452034	78.20198059	66.91957855	76.97275543	7.953197479	13.06614494	61.93065262
512	23.49818611	9.876008987	11.41438675	20.64814568	77.90529633	67.52479553	76.67155457	8.156126022	12.85451508	61.77649689
511	23.24710655	9.552973747	10.8770752	21.19500542	77.59635925	68.09143829	76.34166718	8.378956795	12.68549633	61.56793213
510	22.98578644	9.273143768	10.35589027	21.77162743	77.268013	68.63624573	76.01052856	8.616128922	12.56029797	61.29283905
509	22.72335815	9.036346436	9.871439934	22.34840775	76.93475342	69.15847778	75.66851807	8.871356964	12.48506832	60.9739151
508	22.45526314	8.832001686	9.407855988	22.9304657	76.56363678	69.63700867	75.29417419	9.147661209	12.45106411	60.57088852
507	22.17989731	8.666161537	8.97492218	23.51138115	76.1829834	70.09942627	74.91640472	9.440536499	12.47337818	60.13278961
506	21.90826607	8.535233498	8.566050529	24.11014748	75.78616333	70.54349518	74.52967072	9.757379532	12.53691959	59.60669708
505	21.63637352	8.428411484	8.195508003	24.70299721	75.35819244	70.95030975	74.11721039	10.07215977	12.64244843	59.06606674
504	21.36764145	8.349451065	7.847673893	25.29639435	74.92567444	71.34577942	73.70046997	10.40646362	12.79234982	58.409935
503	21.09807396	8.290066719	7.535672665	25.89442062	74.44460297	71.6857605	73.23926544	10.74118614	12.98119736	57.64784241
502	20.84099579	8.251431465	7.254304409	26.48991394	73.95353699	72.01462555	72.77429199	11.08937645	13.20434666	56.82139587
501	20.60398102	8.233768463	7.001307964	27.09158897	73.44429779	72.3347168	72.30406189	11.44492149	13.47514439	55.91181564
500	20.36896324	8.232002258	6.780508518	27.6924839	72.90001678	72.6110611	71.80111694	11.81283283	13.77842808	54.91005325
499	20.13631439	8.253404617	6.586424351	28.28497314	72.33594513	72.87994385	71.2819519	12.17183971	14.10922623	53.82061768
498	19.91924667	8.288204193	6.420645714	28.89413834	71.74980927	73.12055969	70.74478149	12.54136753	14.47171688	52.62927246
497	19.72469902	8.34026432	6.280112267	29.48800659	71.12628937	73.33039093	70.18067932	12.90238667	14.8414259	51.34215164
496	19.54840851	8.413332939	6.171256542	30.05673981	70.47299194	73.52358246	69.59822083	13.26465416	15.2467432	49.95056152
495	19.39273453	8.516700745	6.082700729	30.64587593	69.78495789	73.69022369	68.99391174	13.61988354	15.67695236	48.45266342
494	19.25780869	8.638399124	6.023757458	31.24145699	69.07711029	73.84319305	68.36341095	13.97276878	16.12184525	46.848423
493	19.14924622	8.785259247	5.973834991	31.81842041	68.3193512	73.96390533	67.69573975	14.31189442	16.57884407	45.13485718
492	19.06645012	8.966087341	5.95842886	32.39798737	67.53377533	74.06305695	67.01294708	14.64953899	17.05162048	43.31846619
491	19.01290512	9.177189827	5.963724136	32.96905136	66.71320343	74.12892914	66.3059082	14.95960331	17.52910423	41.43672943
490	18.99580956	9.425974846	5.980863571	33.54407501	65.84513092	74.17538452	65.55058289	15.26697063	18.0194664	39.40690613
489	19.00757027	9.707584381	6.032804966	34.10733032	64.94176483	74.20018005	64.77655029	15.57019329	18.51743698	37.30848694
488	19.05626869	10.02046871	6.091553211	34.66398239	64.0044632	74.20507813	63.97899246	15.84944153	19.00961685	35.15385437
487	19.15435219	10.36393166	6.17773819	35.2297821	63.02816772	74.18682098	63.14598846	16.12119293	19.51118851	32.92290878
486	19.28717613	10.74240208	6.273932934	35.76489639	62.00365067	74.13900757	62.27775574	16.37456322	20.00309181	30.68977547
485	19.47793388	11.16162491	6.395611763	36.30566025	60.93834305	74.05323792	61.37256622	16.59820938	20.49869919	28.45869827
484	19.71675873	11.61010647	6.528072357	36.83531952	59.83443832	73.94729614	60.43018723	16.81307602	20.96473503	26.21888161
483	20.01241684	12.08409214	6.677659035	37.35565567	58.73524857	73.81117249	59.4525032	17.00672913	21.44718933	24.0334816
482	20.37128448	12.58648014	6.843223572	37.86836624	57.55031967	73.65185547	58.49020767	17.18506813	21.92032051	21.91941452
481	20.78647614	13.1203413	7.02259016	38.37762833	56.31016922	73.44711304	57.42062378	17.33469772	22.3759861	19.92062187
480	21.27881813	13.65926743	7.211766243	38.8621521	55.0541153	73.23020172	56.34643173	17.46053696	22.82991409	18.06647873
479	21.85176277	14.2267971	7.420433521	39.3490181	53.7491188	72.96458435	55.21659088	17.57224655	23.26089478	16.34324265
478	22.50131226	14.783391	7.631752491	39.81568146	52.39761734	72.65529633	54.03279877	17.65151405	23.68251801	14.80159664
477	23.2412796	15.37596512	7.859193325	40.2912674	51.02598953	72.32979584	52.82174683	17.71169662	24.09085083	13.46362019
476	24.0512886	15.96364117	8.080810547	40.73104095	49.62749863	71.95504761	51.58283234	17.74946213	24.48229218	12.3123827
475	24.96198082	16.56255722	8.32272625	41.17029953	48.19829559	71.54257965	50.29471207	17.76132965	24.84862518	11.37559128
474	25.94715118	17.16384506	8.563245773	41.60766983	46.73258591	71.07910156	48.94818497	17.75468254	25.20665169	10.63534546
473	27.01900864	17.77020264	8.804445267	42.02923584	45.26018524	70.58211517	47.58349609	17.72200966	25.54366112	10.10429859
472	28.15095139	18.36607933	9.046736717	42.39334106	43.77515793	70.03032684	46.18066788	17.66338348	25.85335159	9.755915642
471	29.38336563	18.95953751	9.292934418	42.7878685	42.25561905	69.42391205	44.72841644	17.58276176	26.15262222	9.573702812
470	30.64597893	19.54637718	9.530467987	43.17193604	40.7783699	68.77014923	43.25257492	17.48319244	26.42313957	9.538271904
469	31.98715591	20.12547874	9.771321297	43.5369072	39.24503326	68.04968262	41.75759888	17.34730339	26.67330933	9.620326042
468	33.39003754	20.69235992	10.01252556	43.90037155	37.71900177	67.26420593	40.19983673	17.20238876	26.9023838	9.775482178
467	34.84384537	21.22370148	10.23394108	44.2425499	36.19235992	66.41239166	38.60335922	17.03162384	27.1084137	9.996602058
466	36.32406235	21.75451279	10.44433022	44.56726074	34.6851387	65.4879837	36.99440002	16.84074974	27.28497314	10.23529339
465	37.85063553	22.2789402	10.65944481	44.89234924	33.17993546	64.47918701	35.34083176	16.62648964	27.44516373	10.46720028
464	39.38331604	22.7691021	10.85792065	45.19771576	31.7210865	63.40681076	33.69966888	16.3978138	27.56744957	10.6862011
463	40.92910767	23.24702835	11.05100536	45.48995209	30.27071381	62.23087692	32.03185272	16.1552124	27.67078209	10.87126732
462	42.44853973	23.70670128	11.23167133	45.76125717	28.87731934	60.96848297	30.3592701	15.88202572	27.73974228	11.00137329
461	43.99661255	24.13251877	11.39874554	46.02928925	27.50710487	59.67458725	28.71879196	15.59357643	27.78780365	11.07971668
460	45.52552032	24.53801155	11.54807854	46.27597809	26.16588402	58.2181282	27.0612793	15.30326462	27.80718613	11.08778763
459	47.03100586	24.92095566	11.69007683	46.51483154	24.86365891	56.64624405	25.41558075	15.00334549	27.79925728	11.0299139
458	48.51728058	25.26707077	11.81474495	46.72483444	23.61101913	54.97491074	23.80124283	14.68718147	27.76157951	10.90504456
457	49.96850586	25.59563255	11.92156696	46.92930222	22.42072105	53.20124435	22.2289238	14.36796093	27.69421387	10.71461773
456	51.37749863	25.88529778	12.01614475	47.10779572	21.29567528	51.31187057	20.70778847	14.0248394	27.59810448	10.47627449
455	52.77931976	26.16062546	12.0915575	47.2987442	20.19461441	49.31863022	19.22803497	13.68212223	27.48841667	10.17763424
454	54.10705185	26.39340019	12.15250206	47.45842361	19.14425659	47.20693588	17.80413055	13.33436108	27.3321476	9.823219299
453	55.38153076	26.59095001	12.19229031	47.59348297	18.16346741	45.00752258	16.46678352	12.98995304	27.15489388	9.445850372
452	56.6197319	26.76762009	12.21435356	47.71966934	17.22578239	42.72615433	15.21172142	12.6500082	26.94753456	9.041654587
451	57.79489517	26.90115738	12.22233105	47.82889175	16.3424778	40.34960556	14.04346657	12.31270695	26.70043945	8.628770828
450	58.91897583	27.00664711	12.21094608	47.91365051	15.51823425	37.90018463	12.97195911	11.97387886	26.44964981	8.222867966
449	59.99297714	27.07506943	12.18142033	47.98983765	14.75560379	35.42233658	12.01240063	11.6404314	26.1560955	7.835539341
448	61.00468063	27.1174221	12.14083004	48.04352951	14.02101421	32.93194199	11.16340065	11.32529259	25.83347321	7.473060131
447	61.96217728	27.11450577	12.07429028	48.08187485	13.34358692	30.46027756	10.43237019	11.02241707	25.49437141	7.146509647
446	62.84452438	27.09046173	11.99611855	48.11150742	12.70283222	28.03734207	9.795714378	10.73091793	25.12620735	6.864837646
445	63.66847229	27.02589035	11.90298939	48.11985397	12.11179352	25.73051453	9.278353691	10.46915817	24.73765755	6.643957615
444	64.46385956	26.9110508	11.79519272	48.10029221	11.56318855	23.54305267	8.867101669	10.21021271	24.3159256	6.47967577
443	65.19550323	26.77277374	11.66291332	48.06678772	11.04522419	21.5561657	8.541819572	9.969360352	23.87751389	6.377815723
442	65.87687683	26.59555435	11.52658749	48.02074432	10.57719707	19.75949669	8.298032761	9.747162819	23.42069054	6.344939709
441	66.49974823	26.3850174	11.36872196	47.93634033	10.12982559	18.23817825	8.140558243	9.556674957	22.94651222	6.3762784
440	67.07069397	26.13433838	11.20004749	47.84741211	9.721400261	16.98219872	8.04855442	9.389136314	22.45421219	6.475857258
439	67.59317017	25.85570908	11.02093697	47.740448	9.332068443	16.00972366	8.008836746	9.246397972	21.95752525	6.638306141
438	68.06455994	25.54228401	10.83148384	47.61074829	8.972890854	15.33777523	8.043759346	9.126238823	21.45370865	6.850818634
437	68.47006989	25.17940521	10.64213371	47.44818115	8.640779495	14.98557663	8.132225037	9.047354698	20.92630386	7.102142334
436	68.83603668	24.79846764	10.43172455	47.26548767	8.327792168	14.89530373	8.286343575	8.983972549	20.39197731	7.385479927
435	69.15250397	24.38008881	10.21608925	47.07271576	8.041657448	15.08425903	8.505427361	8.951060295	19.85856438	7.675102711
434	69.41327667	23.92284966	9.999958992	46.85697556	7.777587891	15.53793812	8.800120354	8.946907043	19.31967926	7.983994961
433	69.62171173	23.44643211	9.765733719	46.61581039	7.538277626	16.24469566	9.16024971	8.98723793	18.78932381	8.261030197
432	69.77864075	22.93883133	9.541163445	46.3413353	7.316917896	17.16807365	9.589064598	9.049005508	18.26093674	8.509653091
431	69.88292694	22.39995003	9.312603951	46.04676437	7.120641708	18.2639389	10.09036732	9.143241882	17.74778175	8.736838341
430	69.94194031	21.84410667	9.080010414	45.74075699	6.950223446	19.53640938	10.6626997	9.263727188	17.24840736	8.908022881
429	69.96193695	21.29062271	8.854333878	45.4106369	6.798301697	20.89884186	11.26131058	9.422813416	16.76762199	9.018614769
428	69.91446686	20.6953392	8.632671356	45.04296112	6.673627377	22.32804871	11.9408989	9.613484383	16.29865837	9.06132412
427	69.81887054	20.0793457	8.415962219	44.65860748	6.577292442	23.8092041	12.65753937	9.837073326	15.85284042	9.057781219
426	69.68421173	19.45554924	8.201826096	44.23028564	6.507226944	25.30377197	13.41498756	10.08853054	15.44970322	8.988120079
425	69.49373627	18.84100533	8.00041008	43.83730316	6.458474159	26.77164841	14.20273781	10.36403942	15.08432484	8.854587555
424	69.23414612	18.20535851	7.804145336	43.35479736	6.44026041	28.19634056	15.01584625	10.66418266	14.72619057	8.665393829
423	68.92370605	17.57684135	7.619982719	42.8482933	6.447381973	29.54792023	15.82255745	11.00607681	14.42634773	8.430109024
422	68.56318665	16.96405792	7.441785812	42.33000183	6.481143475	30.79093933	16.6550808	11.3534832	14.16642761	8.156112671
421	68.1400528	16.38108444	7.286015034	41.76062393	6.547070026	31.94814301	17.48250771	11.73112679	13.95769024	7.873968601
420	67.66078949	15.80563164	7.137291431	41.17727661	6.640458107	32.99041367	18.31661415	12.11981297	13.80317211	7.566807747
419	67.11282349	15.29256439	7.009736061	40.55666351	6.757750988	33.90746307	19.12680817	12.52808762	13.70991421	7.257808208
418	66.52015686	14.79276943	6.8985672	39.90878677	6.898059845	34.67913818	19.91616631	12.94454193	13.68709183	6.967811584
417	65.87692261	14.3380661	6.795373917	39.22812653	7.067368031	35.32968903	20.70436478	13.35887623	13.73243427	6.701280117
416	65.16700745	13.92096615	6.718637466	38.51564407	7.25604105	35.82455826	21.44081116	13.7794199	13.86785984	6.481064796
415	64.39592743	13.57457161	6.648778915	37.77690125	7.462903023	36.16765213	22.13374329	14.19405365	14.08285713	6.307281971
414	63.592556	13.27879047	6.605922699	37.00922012	7.686293125	36.37635422	22.82651711	14.61254406	14.38253498	6.18055439
413	62.73264313	13.04343987	6.579997063	36.21918106	7.917338371	36.41656494	23.46516991	14.99283791	14.75968933	6.11749506
412	61.87810898	12.87020779	6.558015823	35.37586594	8.179192543	36.31340408	24.07281685	15.37480545	15.24012756	6.111348629
411	60.90491486	12.76101494	6.569088936	34.51684952	8.433707237	36.04418182	24.6318264	15.72899437	15.79471111	6.186009407
410	59.99048615	12.71169186	6.590349674	33.63569641	8.685998917	35.63529205	25.14645004	16.06689644	16.4282856	6.300168991
409	59.00914383	12.73380947	6.632031918	32.71975327	8.932269096	35.07102203	25.61094093	16.38187408	17.14876938	6.471398354
408	58.05223083	12.82038593	6.692370415	31.7933445	9.184008598	34.34129333	26.04802895	16.66208458	17.94591141	6.680045605
407	57.09080505	12.98476887	6.7602005	30.83210182	9.403824806	33.45769119	26.42826843	16.90248108	18.80573273	6.904765129
406	56.17171478	13.21043205	6.848828316	29.86959457	9.603643417	32.4348793	26.74443054	17.12269974	19.71499443	7.151082516
405	55.28488922	13.52204227	6.948615074	28.8669281	9.793074608	31.25970078	27.03109932	17.30693817	20.694664	7.389672756
404	54.45837402	13.93091774	7.060422421	27.83249092	9.95198822	29.96374702	27.26363754	17.44435692	21.70352554	7.607857704
403	53.69668198	14.40292549	7.188127518	26.77841759	10.07143497	28.49911118	27.43556404	17.53768158	22.73602676	7.801688671
402	53.03339767	14.97387314	7.320106506	25.7207489	10.15261364	26.93338013	27.55443382	17.60827065	23.79354286	7.930627346
401	52.45587158	15.63521099	7.468605995	24.64356613	10.19390297	25.23163605	27.61483574	17.60940742	24.89291382	8.020020485
400	51.99450684	16.39863014	7.619196415	23.57500076	10.20117664	23.4637146	27.64186478	17.59032249	26.00120544	8.044490814
399	51.6499176	17.26001358	7.783147812	22.4958992	10.15898228	21.65377235	27.59605408	17.51525307	27.10617447	8.001749039
398	51.42212677	18.2064743	7.942345619	21.43828011	10.07980061	19.78857803	27.50562477	17.40299034	28.20576668	7.909284115
397	51.31299591	19.23065186	8.101257324	20.36807823	9.946199417	17.92937279	27.36039925	17.24867439	29.28152657	7.77239418
396	51.32506943	20.3403511	8.267894745	19.31477165	9.771495819	16.11123657	27.15569496	17.04421043	30.34970093	7.58326149
395	51.448452	21.49958229	8.43333149	18.26422691	9.555673599	14.36381626	26.89597321	16.80285072	31.38298416	7.377886772
394	51.65166473	22.70981407	8.583655357	17.25793266	9.307468414	12.74936008	26.58005524	16.53138733	32.37126541	7.152574539
393	51.97234344	23.98908043	8.733898163	16.27208138	9.02438736	11.27362251	26.22755241	16.23371696	33.36260986	6.945508957
392	52.36044693	25.30115509	8.881950378	15.31828594	8.714735985	10.01823425	25.81495667	15.88664246	34.31235123	6.745205879
391	52.81177521	26.62619591	9.017926216	14.4092617	8.37471199	8.956568718	25.35453606	15.52278423	35.20688629	6.58980608
390	53.30403519	27.95796585	9.141653061	13.54291916	8.026207924	8.141098022	24.84302711	15.15298367	36.06079102	6.500591278
389	53.7989502	29.28952789	9.245922089	12.72793293	7.677680016	7.553719997	24.2911396	14.7522707	36.85731506	6.469575882
388	54.29880524	30.59884834	9.345784187	11.95704174	7.337403297	7.184239864	23.69820404	14.34258842	37.61760712	6.515471935
387	54.78818893	31.88918686	9.423146248	11.24870205	7.002486229	7.030288696	23.06876755	13.93946934	38.30305099	6.644331455
386	55.22471619	33.14673615	9.488239288	10.62117958	6.703721523	7.059523106	22.41383934	13.52257919	38.93305206	6.863892078
385	55.58771515	34.37947845	9.533490181	10.0482378	6.430230618	7.265568733	21.72374535	13.12393093	39.50943375	7.155526161
384	55.86182022	35.55295563	9.569911957	9.543814659	6.206645012	7.636020184	21.03124046	12.73443413	40.01740646	7.502877235
383	56.02575302	36.66212463	9.567905426	9.089962006	6.029284477	8.154388428	20.29863739	12.37391758	40.45270157	7.924849033
382	56.07534027	37.72210693	9.563285828	8.73048687	5.904550552	8.795355797	19.55648804	12.0470686	40.81606674	8.37402153
381	55.97681808	38.70958328	9.536976814	8.423575401	5.834862232	9.500248909	18.81848526	11.75635338	41.11574173	8.856498718
